accession,gene_short_name,tracking_id,gene_id,locus,FPKM,FPKM_lo,FPKM_hi,status
GSM2943039,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943039,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943039,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943039,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943039,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943039,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943039,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,0,0,0,OK
GSM2943039,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943039,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943039,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943039,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943039,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943039,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943039,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0,0,0,OK
GSM2943039,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943040,Actb,Actb,Actb,chr5:142903115-142906724,1445.14,1397.63,1492.64,OK
GSM2943040,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943040,Axin2,Axin2,Axin2,chr11:108920348-108950781,1.76765,0.701717,2.83358,OK
GSM2943040,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,18.253,15.0008,21.5052,OK
GSM2943040,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,25.4258,21.7655,29.0862,OK
GSM2943040,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943040,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,0,0,0,OK
GSM2943040,Mgp,Mgp,Mgp,chr6:136872434-136875805,2464.16,2332.52,2595.81,OK
GSM2943040,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,0,0,0,OK
GSM2943040,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943040,Porcn,Porcn,Porcn,chrX:8193849-8206525,0,0,0,OK
GSM2943040,Ppia,Ppia,Ppia,chr11:6415869-6419810,137.219,110.688,163.749,OK
GSM2943040,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943040,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,26.0388,15.1799,36.8978,OK
GSM2943040,Ubc,Ubc,Ubc,chr5:125385964-125390017,138.198,125.379,151.017,OK
GSM2943040,Wls,Wls,Wls,chr3:159839694-159935175,3.16077,1.24585,5.07568,OK
GSM2943040,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943040,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943040,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943040,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,7.84595,5.0276,10.6643,OK
GSM2943040,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943040,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943040,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943040,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943040,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943040,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943040,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,0,0,0,OK
GSM2943040,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943040,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943040,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943040,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943040,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943040,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943040,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0,0,0,OK
GSM2943040,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943041,Actb,Actb,Actb,chr5:142903115-142906724,1775.61,1728.29,1822.93,OK
GSM2943041,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943041,Axin2,Axin2,Axin2,chr11:108920348-108950781,0.777244,0.142627,1.41186,OK
GSM2943041,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,6.18844,4.48835,7.88854,OK
GSM2943041,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,40.3452,36.2059,44.4845,OK
GSM2943041,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943041,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,46.4854,36.6185,56.3523,OK
GSM2943041,Mgp,Mgp,Mgp,chr6:136872434-136875805,12901.2,12628.9,13173.4,OK
GSM2943041,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,0.0824308,0,0.315375,OK
GSM2943041,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943041,Porcn,Porcn,Porcn,chrX:8193849-8206525,0,0,0,OK
GSM2943041,Ppia,Ppia,Ppia,chr11:6415869-6419810,209.003,179.458,238.548,OK
GSM2943041,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943041,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,39.5848,27.5116,51.6581,OK
GSM2943041,Ubc,Ubc,Ubc,chr5:125385964-125390017,74.8721,66.3952,83.3491,OK
GSM2943041,Wls,Wls,Wls,chr3:159839694-159935175,20.4024,16.2175,24.5874,OK
GSM2943041,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943041,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943041,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943041,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943041,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943041,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,2.21901,0.649934,3.78809,OK
GSM2943041,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943041,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943041,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943041,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943041,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,0,0,0,OK
GSM2943041,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943041,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943041,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943041,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943041,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943041,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943041,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0,0,0,OK
GSM2943041,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943042,Actb,Actb,Actb,chr5:142903115-142906724,1811.44,1762.02,1860.86,OK
GSM2943042,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943042,Axin2,Axin2,Axin2,chr11:108920348-108950781,0,0,0,OK
GSM2943042,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,27.6397,23.9212,31.3581,OK
GSM2943042,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,587.944,571.589,604.299,OK
GSM2943042,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943042,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,37.8375,28.6425,47.0325,OK
GSM2943042,Mgp,Mgp,Mgp,chr6:136872434-136875805,2064.55,1952.5,2176.6,OK
GSM2943042,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,44.0045,40.0568,47.9523,OK
GSM2943042,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943042,Porcn,Porcn,Porcn,chrX:8193849-8206525,0,0,0,OK
GSM2943042,Ppia,Ppia,Ppia,chr11:6415869-6419810,121.383,98.1836,144.583,OK
GSM2943042,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943042,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,4.89229,0.516493,9.26809,OK
GSM2943042,Ubc,Ubc,Ubc,chr5:125385964-125390017,198.197,183.932,212.463,OK
GSM2943042,Wls,Wls,Wls,chr3:159839694-159935175,45.0309,38.6153,51.4464,OK
GSM2943042,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943042,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943042,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943042,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943042,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943042,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943042,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943042,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943042,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943042,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943042,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,0,0,0,OK
GSM2943042,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943042,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943042,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943042,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943042,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943042,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943042,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0,0,0,OK
GSM2943042,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943043,Actb,Actb,Actb,chr5:142903115-142906724,2241.45,2187.35,2295.54,OK
GSM2943043,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943043,Axin2,Axin2,Axin2,chr11:108920348-108950781,0,0,0,OK
GSM2943043,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,57.0683,51.7979,62.3386,OK
GSM2943043,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,449.042,434.942,463.142,OK
GSM2943043,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943043,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,58.0049,46.8307,69.1792,OK
GSM2943043,Mgp,Mgp,Mgp,chr6:136872434-136875805,1428.77,1338.22,1519.31,OK
GSM2943043,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,25.5547,22.5841,28.5253,OK
GSM2943043,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943043,Porcn,Porcn,Porcn,chrX:8193849-8206525,4.6418,1.91401,7.36958,OK
GSM2943043,Ppia,Ppia,Ppia,chr11:6415869-6419810,188.987,160.749,217.225,OK
GSM2943043,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943043,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,11.2048,4.73571,17.6739,OK
GSM2943043,Ubc,Ubc,Ubc,chr5:125385964-125390017,145.301,133.271,157.331,OK
GSM2943043,Wls,Wls,Wls,chr3:159839694-159935175,0,0,0,OK
GSM2943043,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943043,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943043,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943043,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943043,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943043,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943043,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943043,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943043,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943043,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943043,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,0,0,0,OK
GSM2943043,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943043,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943043,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943043,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943043,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943043,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943043,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0,0,0,OK
GSM2943043,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943044,Actb,Actb,Actb,chr5:142903115-142906724,3341.08,3273.93,3408.22,OK
GSM2943044,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943044,Axin2,Axin2,Axin2,chr11:108920348-108950781,0,0,0,OK
GSM2943044,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,27.2092,23.5108,30.9077,OK
GSM2943044,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,168.329,159.556,177.102,OK
GSM2943044,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943044,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,48.392,38.0126,58.7713,OK
GSM2943044,Mgp,Mgp,Mgp,chr6:136872434-136875805,14023.5,13734.6,14312.4,OK
GSM2943044,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,10.1299,8.22417,12.0357,OK
GSM2943044,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943044,Porcn,Porcn,Porcn,chrX:8193849-8206525,0,0,0,OK
GSM2943044,Ppia,Ppia,Ppia,chr11:6415869-6419810,207.497,177.384,237.611,OK
GSM2943044,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943044,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,7.73447,2.26537,13.2036,OK
GSM2943044,Ubc,Ubc,Ubc,chr5:125385964-125390017,692.705,666.005,719.404,OK
GSM2943044,Wls,Wls,Wls,chr3:159839694-159935175,6.15804,3.74701,8.56906,OK
GSM2943044,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943044,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943044,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943044,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943044,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943044,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943044,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943044,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943044,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943044,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943044,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,111.57,103.108,120.033,OK
GSM2943044,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943044,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943044,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943044,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943044,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943044,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943044,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0,0,0,OK
GSM2943044,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943045,Actb,Actb,Actb,chr5:142903115-142906724,3211.54,3149.19,3273.9,OK
GSM2943045,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943045,Axin2,Axin2,Axin2,chr11:108920348-108950781,18.1075,15.1,21.115,OK
GSM2943045,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,331.648,319.426,343.869,OK
GSM2943045,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,851.303,832.629,869.977,OK
GSM2943045,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943045,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,6.41945,2.83553,10.0034,OK
GSM2943045,Mgp,Mgp,Mgp,chr6:136872434-136875805,9237.57,9014.56,9460.57,OK
GSM2943045,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,55.3928,51.1905,59.5951,OK
GSM2943045,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943045,Porcn,Porcn,Porcn,chrX:8193849-8206525,0.307462,0,1.52527,OK
GSM2943045,Ppia,Ppia,Ppia,chr11:6415869-6419810,155.283,130.536,180.029,OK
GSM2943045,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943045,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,3.48649,0,6.97298,OK
GSM2943045,Ubc,Ubc,Ubc,chr5:125385964-125390017,392.463,373.431,411.494,OK
GSM2943045,Wls,Wls,Wls,chr3:159839694-159935175,0.408971,0,1.1099,OK
GSM2943045,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943045,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943045,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943045,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943045,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943045,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943045,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943045,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943045,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943045,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943045,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,124.69,116.081,133.298,OK
GSM2943045,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943045,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943045,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943045,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943045,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943045,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943045,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0.325669,0,0.786234,OK
GSM2943045,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943046,Actb,Actb,Actb,chr5:142903115-142906724,3164.18,3104.79,3223.57,OK
GSM2943046,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943046,Axin2,Axin2,Axin2,chr11:108920348-108950781,0,0,0,OK
GSM2943046,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,41.07,36.9476,45.1925,OK
GSM2943046,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,301.855,291.197,312.513,OK
GSM2943046,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943046,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,38.1585,29.7657,46.5512,OK
GSM2943046,Mgp,Mgp,Mgp,chr6:136872434-136875805,5532.8,5366.3,5699.29,OK
GSM2943046,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,3.87423,2.79996,4.9485,OK
GSM2943046,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943046,Porcn,Porcn,Porcn,chrX:8193849-8206525,0,0,0,OK
GSM2943046,Ppia,Ppia,Ppia,chr11:6415869-6419810,85.9436,68.2148,103.672,OK
GSM2943046,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943046,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,2.42197,0,5.21862,OK
GSM2943046,Ubc,Ubc,Ubc,chr5:125385964-125390017,152.08,140.717,163.443,OK
GSM2943046,Wls,Wls,Wls,chr3:159839694-159935175,7.14647,4.79943,9.49352,OK
GSM2943046,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943046,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943046,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943046,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943046,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943046,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943046,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,6.49871,4.60284,8.39457,OK
GSM2943046,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943046,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943046,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943046,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,69.9695,63.073,76.8659,OK
GSM2943046,Wnt5b,Wnt5b,Wnt5b,chr6:119432530-119544347,0,0,0,OK
GSM2943046,Wnt6,Wnt6,Wnt6,chr1:74771891-74785319,0,0,0,OK
GSM2943046,Wnt7a,Wnt7a,Wnt7a,chr6:91363982-91411369,0,0,0,OK
GSM2943046,Wnt7b,Wnt7b,Wnt7b,chr15:85535436-85581821,0,0,0,OK
GSM2943046,Wnt8a,Wnt8a,Wnt8a,chr18:34542327-34548061,0,0,0,OK
GSM2943046,Wnt8b,Wnt8b,Wnt8b,chr19:44493471-44514273,0,0,0,OK
GSM2943046,Wnt9a,Wnt9a,Wnt9a,chr11:59306929-59333552,0,0,0,OK
GSM2943046,Wnt9b,Wnt9b,Wnt9b,chr11:103727362-103749821,0,0,0,OK
GSM2943047,Actb,Actb,Actb,chr5:142903115-142906724,2126.71,2073.84,2179.58,OK
GSM2943047,Ager,Ager,Ager,chr17:34597861-34600932,0,0,0,OK
GSM2943047,Axin2,Axin2,Axin2,chr11:108920348-108950781,0,0,0,OK
GSM2943047,Col1a1,Col1a1,Col1a1,chr11:94936269-94951856,32.664,28.6697,36.6583,OK
GSM2943047,Col1a2,Col1a2,Col1a2,chr6:4505696-4541543,91.7294,85.346,98.1127,OK
GSM2943047,Epcam,Epcam,Epcam,chr17:87635978-87651127,0,0,0,OK
GSM2943047,Gapdh,Gapdh,Gapdh,chr6:125161851-125165583,0,0,0,OK
GSM2943047,Mgp,Mgp,Mgp,chr6:136872434-136875805,10423.3,10175.7,10670.8,OK
GSM2943047,Pdgfra,Pdgfra,Pdgfra,chr5:75152290-75198204,27.9598,24.8484,31.0712,OK
GSM2943047,Pecam1,Pecam1,Pecam1,chr11:106654217-106715281,0,0,0,OK
GSM2943047,Porcn,Porcn,Porcn,chrX:8193849-8206525,0,0,0,OK
GSM2943047,Ppia,Ppia,Ppia,chr11:6415869-6419810,362.693,323.208,402.178,OK
GSM2943047,Ptprc,Ptprc,Ptprc,chr1:138062860-138175305,0,0,0,OK
GSM2943047,Sftpc,Sftpc,Sftpc,chr14:70520941-70524081,1.89887,0,4.58429,OK
GSM2943047,Ubc,Ubc,Ubc,chr5:125385964-125390017,384.461,364.838,404.083,OK
GSM2943047,Wls,Wls,Wls,chr3:159839694-159935175,3.10638,1.39127,4.8215,OK
GSM2943047,Wnt1,Wnt1,Wnt1,chr15:98789856-98793830,0,0,0,OK
GSM2943047,Wnt10a,Wnt10a,Wnt10a,chr1:74792018-74804175,0,0,0,OK
GSM2943047,Wnt10b,Wnt10b,Wnt10b,chr15:98771751-98778150,0,0,0,OK
GSM2943047,Wnt11,Wnt11,Wnt11,chr7:98838844-98854747,0,0,0,OK
GSM2943047,Wnt16,Wnt16,Wnt16,chr6:22288226-22298522,0,0,0,OK
GSM2943047,Wnt2,Wnt2,Wnt2,chr6:17988939-18030445,0,0,0,OK
GSM2943047,Wnt2b,Wnt2b,Wnt2b,chr3:104944804-104961709,0,0,0,OK
GSM2943047,Wnt3,Wnt3,Wnt3,chr11:103774174-103818021,0,0,0,OK
GSM2943047,Wnt3a,Wnt3a,Wnt3a,chr11:59248041-59290751,0,0,0,OK
GSM2943047,Wnt4,Wnt4,Wnt4,chr4:137277634-137299501,0,0,0,OK
GSM2943047,Wnt5a,Wnt5a,Wnt5a,chr14:28505472-28525515,1.71399,0.647089,2.78089,OK
