assembly	gene	gene_group	chrom	strand	tss	gsm	state	replicate	mark	offset_bp	start	end	mean_CPM	covered_fraction
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-1950.0	32039343	32039443	0.3293588300049305	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-2050.0	32039443	32039543	0.5587501719594001	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-2150.0	32039543	32039643	0.37009780943393705	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-2250.0	32039643	32039743	0.40394249349832534	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-2350.0	32039743	32039843	0.46724441975355147	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-2450.0	32039843	32039943	0.43810038655996325	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-2550.0	32039943	32040043	0.2538349060714245	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-2650.0	32040043	32040143	0.1971138397604227	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-2750.0	32040143	32040243	0.14760041065514087	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-2850.0	32040243	32040343	0.13443858906626702	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-2950.0	32040343	32040443	0.23503249883651733	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-3050.0	32040443	32040543	0.25978933125734327	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-3150.0	32040543	32040643	0.3563092631101608	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-3250.0	32040643	32040743	0.3970483124256134	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-3350.0	32040743	32040843	0.4274457448720932	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-3450.0	32040843	32040943	0.2663702480494976	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-3550.0	32040943	32041043	0.29332074359059335	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-3650.0	32041043	32041143	0.35474214792251585	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-3750.0	32041143	32041243	0.2359727457165718	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-3850.0	32041243	32041343	0.2563421633839607	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-3950.0	32041343	32041443	0.2720108416676521	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-4050.0	32041443	32041543	0.3406405058503151	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-4150.0	32041543	32041643	1.148210161924362	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-4250.0	32041643	32041743	1.0482458662986756	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-4350.0	32041743	32041843	0.811958732008934	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-4450.0	32041843	32041943	0.7502234250307083	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-4550.0	32041943	32042043	0.7900221538543701	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-4650.0	32042043	32042143	0.5211452209949493	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-4750.0	32042143	32042243	0.834521025121212	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-4850.0	32042243	32042343	0.7765470516681671	1.0
T2T-CHM13v2.0	AGER	AT1	chr6	-	32037443	GSM8796438	iAT1	CUT1	H3K27ac	-4950.0	32042343	32042443	0.8191662335395813	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-4950.0	36492107	36492207	0.029144061729311943	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-4850.0	36492207	36492307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-4750.0	36492307	36492407	0.017862489446997643	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-4650.0	36492407	36492507	0.04136573165655136	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-4550.0	36492507	36492607	0.060481665506958965	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-4450.0	36492607	36492707	0.04136570557951927	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-4350.0	36492707	36492807	0.02914401687681675	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-4250.0	36492807	36492907	0.021309636533260345	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-4150.0	36492907	36493007	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-4050.0	36493007	36493107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-3950.0	36493107	36493207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-3850.0	36493207	36493307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-3750.0	36493307	36493407	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-3650.0	36493407	36493507	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-3550.0	36493507	36493607	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-3450.0	36493607	36493707	0.020056095123291016	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-3350.0	36493707	36493807	0.03697844207286835	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-3250.0	36493807	36493907	0.029144061729311943	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-3150.0	36493907	36494007	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-3050.0	36494007	36494107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-2950.0	36494107	36494207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-2850.0	36494207	36494307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-2750.0	36494307	36494407	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-2650.0	36494407	36494507	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-2550.0	36494507	36494607	0.023503275588154793	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-2450.0	36494607	36494707	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-2350.0	36494707	36494807	0.010028064250946045	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-2250.0	36494807	36494907	0.013475211337208748	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-2150.0	36494907	36495007	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-2050.0	36495007	36495107	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-1950.0	36495107	36495207	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-1850.0	36495207	36495307	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-1750.0	36495307	36495407	0.0	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-1650.0	36495407	36495507	0.02569691464304924	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-1550.0	36495507	36495607	0.00564078614115715	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-1450.0	36495607	36495707	0.017862489446997643	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-1350.0	36495707	36495807	0.08492500573396683	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-1250.0	36495807	36495907	0.09526646830141544	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-1150.0	36495907	36496007	0.00564078614115715	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-1050.0	36496007	36496107	0.020056121200323105	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-950.0	36496107	36496207	0.05828802645206452	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-850.0	36496207	36496307	0.0021936390548944473	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-750.0	36496307	36496407	0.11626260779798031	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-650.0	36496407	36496507	0.05045369975268841	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-550.0	36496507	36496607	0.11751632392406464	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-450.0	36496607	36496707	0.03697846814990044	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-350.0	36496707	36496807	0.1385125157237053	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-250.0	36496807	36496907	0.23377916365861892	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-150.0	36496907	36497007	0.46411081492900846	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	-50.0	36497007	36497107	0.4136569372564554	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	50.0	36497107	36497207	0.1754909111559391	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	150.0	36497207	36497307	0.43371288329362867	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	250.0	36497307	36497407	0.749596563577652	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	350.0	36497407	36497507	0.58789426445961	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	450.0	36497507	36497607	0.34659446150064466	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	550.0	36497607	36497707	0.30585575237870216	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	650.0	36497707	36497807	0.5386941647529602	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	750.0	36497807	36497907	0.5089236444234848	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	850.0	36497907	36498007	0.5487223246693611	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	950.0	36498007	36498107	0.1914731750637293	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	1050.0	36498107	36498207	0.50673006772995	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	1150.0	36498207	36498307	0.26919044375419615	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	1250.0	36498307	36498407	0.20212788827717304	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	1350.0	36498407	36498507	0.7439561486244202	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	1450.0	36498507	36498607	0.9887019318342208	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	1550.0	36498607	36498707	0.809137812256813	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	1650.0	36498707	36498807	0.2228107473254204	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	1750.0	36498807	36498907	0.3603829890489578	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	1850.0	36498907	36499007	0.45126219660043715	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	1950.0	36499007	36499107	1.1692093598842621	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	2050.0	36499107	36499207	1.7796633875370025	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	2150.0	36499207	36499307	2.5819076132774352	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	2250.0	36499307	36499407	2.406735121011734	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	2350.0	36499407	36499507	1.2312557131052018	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	2450.0	36499507	36499607	0.6931890270113945	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	2550.0	36499607	36499707	0.9442039632797241	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	2650.0	36499707	36499807	0.8000515621900558	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	2750.0	36499807	36499907	0.5026560863852501	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	2850.0	36499907	36500007	1.5596744084358216	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	2950.0	36500007	36500107	1.6057418918609618	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	3050.0	36500107	36500207	1.094312773346901	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	3150.0	36500207	36500307	0.7217063081264495	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	3250.0	36500307	36500407	0.6978896105289459	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	3350.0	36500407	36500507	0.5471556526422501	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	3450.0	36500507	36500607	0.7207660937309265	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	3550.0	36500607	36500707	0.9592440763115883	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	3650.0	36500707	36500807	0.46755780577659606	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	3750.0	36500807	36500907	0.5249057337641716	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	3850.0	36500907	36501007	0.84329734146595	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	3950.0	36501007	36501107	0.9219533443450928	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	4050.0	36501107	36501207	1.1620028972625733	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	4150.0	36501207	36501307	0.9369964838027954	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	4250.0	36501307	36501407	0.7126183566451073	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	4350.0	36501407	36501507	0.1078016285598278	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	4450.0	36501507	36501607	0.19993453055620194	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	4550.0	36501607	36501707	0.49012105345726015	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	4650.0	36501707	36501807	0.38952733486890795	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	4750.0	36501807	36501907	0.17173032216727735	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	4850.0	36501907	36502007	0.013475211337208748	1.0
T2T-CHM13v2.0	CDKN1A	transition_stress	chr6	+	36497107	GSM8796438	iAT1	CUT1	H3K27ac	4950.0	36502007	36502107	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-4950.0	22426327	22426427	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-4850.0	22426427	22426527	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-4750.0	22426527	22426627	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-4650.0	22426627	22426727	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-4550.0	22426727	22426827	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-4450.0	22426827	22426927	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-4350.0	22426927	22427027	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-4250.0	22427027	22427127	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-4150.0	22427127	22427227	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-4050.0	22427227	22427327	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-3950.0	22427327	22427427	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-3850.0	22427427	22427527	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-3750.0	22427527	22427627	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-3650.0	22427627	22427727	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-3550.0	22427727	22427827	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-3450.0	22427827	22427927	0.02011964935809374	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-3350.0	22427927	22428027	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-3250.0	22428027	22428127	0.013949623554944992	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-3150.0	22428127	22428227	0.04748244993388653	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-3050.0	22428227	22428327	0.012876598723232746	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-2950.0	22428327	22428427	0.026826199144124985	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-2850.0	22428427	22428527	0.05472549855709076	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-2750.0	22428527	22428627	0.09335532389581204	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-2650.0	22428627	22428727	0.039166299030184745	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-2550.0	22428727	22428827	0.007243073768913746	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-2450.0	22428827	22428927	0.012876575589179992	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-2350.0	22428927	22429027	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-2250.0	22429027	22429127	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-2150.0	22429127	22429227	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-2050.0	22429227	22429327	0.02011964935809374	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-1950.0	22429327	22429427	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-1850.0	22429427	22429527	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-1750.0	22429527	22429627	0.0	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-1650.0	22429627	22429727	0.0005365239828824997	1.0
T2T-CHM13v2.0	SFTPC	AT2	chr8	+	22431327	GSM8796436	iATCs	CUT1	H3K27ac	-1550.0	22429727	22429827	0.026289675161242487	1.0
