cohort,compartment,label,set,mean_set_transcript_share_IPF,mean_set_transcript_share_control,delta_transcript_share
GSE135893,macrophages,Macrophages,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,0.9462650892152418,0.9759057089384728,-0.029640619723231065
GSE135893,macrophages,Macrophages,GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,0.9472846481511921,0.9725740067006977,-0.025289358549505647
GSE135893,macrophages,Macrophages,GOBP_MATURATION_OF_SSU_RRNA,0.9436046016295706,0.9680066485043842,-0.02440204687481362
GSE135893,macrophages,Macrophages,GOBP_CHROMOSOME_SEGREGATION,0.920066267853358,0.9510742781606124,-0.03100801030725442
GSE135893,macrophages,Macrophages,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II,0.9460703573371823,0.9759053909532306,-0.029835033616048334
GSE135893,macrophages,Macrophages,GOBP_MITOTIC_CYTOKINESIS,0.9212118661679224,0.9499317155260145,-0.02871984935809213
GSE135893,macrophages,Macrophages,GOBP_PSEUDOURIDINE_SYNTHESIS,0.9478402694988017,0.9702583054905176,-0.02241803599171588
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY,0.9372004603799549,0.9645410007211266,-0.027340540341171726
GSE135893,macrophages,Macrophages,GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,0.9386284049131047,0.9605641467558728,-0.02193574184276803
GSE135893,macrophages,Macrophages,GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,0.9154045504079522,0.9463281576091533,-0.03092360720120113
GSE135893,macrophages,Macrophages,GOBP_ACTIN_FILAMENT_SEVERING,0.9416268441461503,0.9679484890049608,-0.0263216448588105
GSE135893,macrophages,Macrophages,GOBP_VACUOLAR_ACIDIFICATION,0.9525450784129036,0.9732710445014691,-0.020725966088565473
GSE135893,macrophages,Macrophages,GOBP_MITOTIC_DNA_REPLICATION,0.7816889459101782,0.8691461431088713,-0.08745719719869305
GSE135893,macrophages,Macrophages,GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT,0.9383371570392084,0.9621550429808363,-0.023817885941627925
GSE135893,macrophages,Macrophages,GOBP_CYTOKINETIC_PROCESS,0.9395984888447179,0.9621008358407934,-0.022502346996075562
GSE135893,macrophages,Macrophages,GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.9093614742401054,0.95288542601721,-0.043523951777104664
GSE135893,macrophages,Macrophages,GOBP_DNA_TEMPLATED_DNA_REPLICATION,0.8973956999215195,0.9383086976268546,-0.040912997705335186
GSE135893,macrophages,Macrophages,GOBP_METALLO_SULFUR_CLUSTER_ASSEMBLY,0.9326051712796656,0.9632968220200383,-0.030691650740372722
GSE135893,macrophages,Macrophages,GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,0.8280349284703394,0.9000888743254879,-0.07205394585514846
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.9355968944656997,0.9603224577085927,-0.02472556324289299
GSE135893,macrophages,Macrophages,GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,0.9359965964403899,0.9578898777800084,-0.021893281339618542
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS,0.9299265741648214,0.9619780938009939,-0.032051519636172476
GSE135893,macrophages,Macrophages,GOBP_MIDBODY_ABSCISSION,0.942620579926691,0.965410442035038,-0.022789862108346992
GSE135893,macrophages,Macrophages,GOBP_ORGANELLE_FISSION,0.9193070713370891,0.9508367571722532,-0.031529685835164134
GSE135893,macrophages,Macrophages,GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,0.9411648385643888,0.967406504806668,-0.026241666242279194
GSE135893,macrophages,Macrophages,GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME,0.8256065094360162,0.8938239755106552,-0.06821746607463897
GSE135893,macrophages,Macrophages,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN,0.9460409736090424,0.9755172568430761,-0.02947628323403373
GSE135893,macrophages,Macrophages,GOBP_DNA_REPLICATION_INITIATION,0.8227150366764469,0.8955800627231925,-0.0728650260467456
GSE135893,macrophages,Macrophages,GOBP_COPII_COATED_VESICLE_CARGO_LOADING,0.945308761925669,0.9655350094601778,-0.020226247534508746
GSE135893,macrophages,Macrophages,GOBP_CELL_REDOX_HOMEOSTASIS,0.9473022965842768,0.9697753363780249,-0.02247303979374815
GSE135893,macrophages,Macrophages,GOBP_MITOTIC_SPINDLE_ORGANIZATION,0.9067589706592457,0.9424387551419957,-0.03567978448275
GSE135893,macrophages,Macrophages,GOBP_CELL_CYCLE_DNA_REPLICATION,0.8184138018580738,0.8913962658567988,-0.07298246399872499
GSE135893,macrophages,Macrophages,GOBP_DNA_REPLICATION,0.9278315742534623,0.9567775078900667,-0.02894593363660436
GSE135893,macrophages,Macrophages,GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,0.9064925605889633,0.9415910080136671,-0.035098447424703805
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS,0.8916301764701825,0.9369521620494994,-0.04532198557931688
GSE135893,macrophages,Macrophages,GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS,0.9342063024788819,0.960096490538855,-0.025890188059973118
GSE135893,macrophages,Macrophages,GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,0.9552000270964269,0.9668634376596599,-0.011663410563232945
GSE135893,macrophages,Macrophages,GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,0.918284029207725,0.9496900873059863,-0.03140605809826125
GSE135893,macrophages,Macrophages,GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX,0.9398021360393823,0.9661658711222305,-0.026363735082848172
GSE135893,macrophages,Macrophages,GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY,0.9368851909844675,0.9645891033773231,-0.027703912392855523
GSE135893,macrophages,Macrophages,GOBP_RESPIRATORY_BURST,0.9494818198133205,0.9710324993765025,-0.021550679563182018
GSE135893,macrophages,Macrophages,GOBP_PEPTIDYL_CYSTEINE_MODIFICATION,0.9373910882862799,0.9565913905509605,-0.019200302264680613
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.9381644213496095,0.9618675769966496,-0.023703155647040064
GSE135893,macrophages,Macrophages,GOBP_MITOTIC_SPINDLE_ASSEMBLY,0.9264366318921575,0.9540597770070052,-0.027623145114847647
GSE135893,macrophages,Macrophages,GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.94013367260183,0.9671558241592305,-0.02702215155740051
GSE135893,macrophages,Macrophages,GOBP_DNA_STRAND_ELONGATION,0.8723867621514431,0.9291619758090257,-0.056775213657582646
GSE135893,macrophages,Macrophages,GOBP_CELLULAR_OXIDANT_DETOXIFICATION,0.948527637939998,0.9637743327646656,-0.015246694824667673
GSE135893,macrophages,Macrophages,GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,0.925698768452639,0.9560256194262915,-0.030326850973652508
GSE135893,macrophages,Macrophages,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,0.9356595420587007,0.958988574303808,-0.023329032245107295
GSE135893,macrophages,Macrophages,GOBP_TRICARBOXYLIC_ACID_CYCLE,0.9308944727039955,0.9637779341156223,-0.03288346141162679
GSE135893,macrophages,Macrophages,GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.9345359447650714,0.9593191354769021,-0.02478319071183066
GSE135893,macrophages,Macrophages,GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,0.922885089726044,0.951388972103347,-0.028503882377303058
GSE135893,macrophages,Macrophages,GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II,0.9407493999349241,0.9641646613671195,-0.02341526143219541
GSE135893,macrophages,Macrophages,GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.9323438646246123,0.9569357402560785,-0.024591875631466253
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_DNA_REPLICATION,0.9397141731851334,0.9631407469732625,-0.023426573788129068
GSE135893,macrophages,Macrophages,GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,0.9641658270390532,0.9742531918003708,-0.010087364761317663
GSE135893,macrophages,Macrophages,GOBP_MEIOTIC_SPINDLE_ORGANIZATION,0.8995931120406738,0.9322031321585147,-0.032610020117840866
GSE135893,macrophages,Macrophages,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB,0.9474359849552757,0.9699901647428807,-0.02255417978760499
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_CYCLASE_ACTIVITY,0.9428705107005717,0.9653042359819499,-0.022433725281378214
GSE135893,macrophages,Macrophages,GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,0.9443702386998449,0.964907240494995,-0.020537001795150056
GSE135893,macrophages,Macrophages,GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION,0.8547731956690382,0.9057415282466741,-0.05096833257763589
GSE135893,macrophages,Macrophages,GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.9234852623684334,0.9519921084105262,-0.02850684604209275
GSE135893,macrophages,Macrophages,GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT,0.8381284787477133,0.8987593255148982,-0.06063084676718489
GSE135893,macrophages,Macrophages,GOBP_MICROTUBULE_ANCHORING,0.9361730804977991,0.9636771322451434,-0.02750405174734427
GSE135893,macrophages,Macrophages,GOBP_HUMORAL_IMMUNE_RESPONSE,0.9428623436855941,0.9708893803664951,-0.028027036680901007
GSE135893,macrophages,Macrophages,GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.9072535831593508,0.9511928299614417,-0.04393924680209094
GSE135893,macrophages,Macrophages,GOBP_COLLAGEN_CATABOLIC_PROCESS,0.9493786283520332,0.9726068465556837,-0.023228218203650508
GSE135893,macrophages,Macrophages,GOBP_MATERNAL_PLACENTA_DEVELOPMENT,0.9516626933844082,0.9643077432136111,-0.012645049829202892
GSE135893,macrophages,Macrophages,GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,0.9316895116975451,0.9611769250831623,-0.029487413385617223
GSE135893,macrophages,Macrophages,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,0.9463673169271032,0.9747589737867889,-0.0283916568596857
GSE135893,macrophages,Macrophages,GOBP_STEROL_BIOSYNTHETIC_PROCESS,0.9548046150851981,0.9752599595399842,-0.02045534445478614
GSE135893,macrophages,Macrophages,GOBP_DNA_CONFORMATION_CHANGE,0.8877587737726272,0.9324297201869665,-0.04467094641433922
GSE135893,macrophages,Macrophages,GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION,0.9398622486997424,0.9657464878738717,-0.025884239174129298
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT,0.9184727563068779,0.953615169985627,-0.03514241367874915
GSE135893,macrophages,Macrophages,GOBP_NUCLEOSIDE_METABOLIC_PROCESS,0.934219031408548,0.9573602723458721,-0.02314124093732406
GSE135893,macrophages,Macrophages,GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS,0.9241655389326348,0.957480336644265,-0.03331479771163026
GSE135893,macrophages,Macrophages,GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS,0.9170021618795144,0.9482857234934801,-0.031283561613965616
GSE135893,macrophages,Macrophages,GOBP_CYTOKINESIS,0.9272918682550264,0.9530916713960637,-0.025799803141037247
GSE135893,macrophages,Macrophages,GOBP_DENDRITIC_CELL_CHEMOTAXIS,0.9073932474053081,0.9461065306020705,-0.03871328319676237
GSE135893,macrophages,Macrophages,GOBP_MITOCHONDRION_ORGANIZATION,0.9425512769261136,0.9667016335886918,-0.024150356662578143
GSE135893,macrophages,Macrophages,GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,0.9308253651238633,0.956653003566849,-0.025827638442985745
GSE135893,macrophages,Macrophages,GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.8791374199611957,0.9303427289948298,-0.05120530903363418
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_CYTOKINESIS,0.9300106010000156,0.9521773599444907,-0.022166758944475062
GSE135893,macrophages,Macrophages,GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.8968635965453067,0.9508853435727916,-0.05402174702748497
GSE135893,macrophages,Macrophages,GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION,0.9012381483167435,0.945657034580729,-0.04441888626398549
GSE135893,macrophages,Macrophages,GOBP_PROTEIN_NEDDYLATION,0.943804149761221,0.968543535987011,-0.024739386225790083
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION,0.9197350956321068,0.9488852574756957,-0.029150161843588984
GSE135893,macrophages,Macrophages,GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,0.9424405503040115,0.9675851055473466,-0.02514455524333503
GSE135893,macrophages,Macrophages,GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION,0.9262175213053266,0.9621841568076872,-0.03596663550236057
GSE135893,macrophages,Macrophages,GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX,0.9452431142552479,0.9756015800670406,-0.03035846581179269
GSE135893,macrophages,Macrophages,GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,0.9419133563416121,0.9663090504981535,-0.024395694156541414
GSE135893,macrophages,Macrophages,GOBP_RESPONSE_TO_CHEMOKINE,0.9517972752093611,0.9712357775789258,-0.01943850236956468
GSE135893,macrophages,Macrophages,GOBP_SPINDLE_ASSEMBLY,0.9175034196261725,0.948670903810164,-0.0311674841839914
GSE135893,macrophages,Macrophages,GOBP_KINETOCHORE_ORGANIZATION,0.7723626095349952,0.8635303867734853,-0.09116777723849001
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.9251502594038178,0.955485832207756,-0.03033557280393817
GSE135893,macrophages,Macrophages,GOBP_AMP_METABOLIC_PROCESS,0.9308816274157116,0.9562491891208887,-0.025367561705177177
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE,0.9350279222188361,0.9597643738327452,-0.024736451613909027
GSE135893,macrophages,Macrophages,GOBP_MEMBRANE_BIOGENESIS,0.9491714017437411,0.9670804575645214,-0.017909055820780284
GSE135893,macrophages,Macrophages,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN,0.9462377852912852,0.9755917458452059,-0.0293539605539207
GSE135893,macrophages,Macrophages,GOBP_SPINDLE_ORGANIZATION,0.9083139057896874,0.9435249999782039,-0.035211094188516534
GSE135893,macrophages,Macrophages,GOBP_MATURATION_OF_LSU_RRNA,0.9388525248934775,0.9654784642340615,-0.026625939340583993
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,0.934928989916942,0.9599062554647255,-0.024977265547783567
GSE135893,macrophages,Macrophages,GOBP_CELL_CYCLE_PHASE_TRANSITION,0.9341119807782124,0.9591575279208501,-0.025045547142637625
GSE135893,macrophages,Macrophages,GOBP_AMINOGLYCAN_CATABOLIC_PROCESS,0.9510531078131473,0.9680273138390532,-0.016974206025905825
GSE135893,macrophages,Macrophages,GOBP_MEIOTIC_CHROMOSOME_SEGREGATION,0.8852718684107733,0.9257740536649293,-0.04050218525415594
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_EXIT_FROM_MITOSIS,0.9373644105633012,0.9530169106736016,-0.015652500110300394
GSE135893,macrophages,Macrophages,GOBP_GLUTATHIONE_METABOLIC_PROCESS,0.9440543074663533,0.967375814206188,-0.023321506739834685
GSE135893,macrophages,Macrophages,GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,0.9473841205047084,0.960237230954661,-0.01285311044995252
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,0.9484858247450081,0.9689904224281334,-0.020504597683125292
GSE135893,macrophages,Macrophages,GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.9086443307261204,0.9539267469833376,-0.045282416257217184
GSE135893,macrophages,Macrophages,GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,0.9466496422827352,0.9681080726316276,-0.021458430348892388
GSE135893,macrophages,Macrophages,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,0.9379126559800142,0.9604849664786249,-0.022572310498610748
GSE135893,macrophages,Macrophages,GOBP_COLLAGEN_METABOLIC_PROCESS,0.9450018166170108,0.9656728681710303,-0.020671051554019493
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,0.9413117681379531,0.9726369358939103,-0.03132516775595717
GSE135893,macrophages,Macrophages,GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE,0.9383281004742767,0.9630679506160469,-0.02473985014177016
GSE135893,macrophages,Macrophages,GOBP_LUNG_CELL_DIFFERENTIATION,0.9540137515063963,0.9763209242190132,-0.02230717271261684
GSE135893,macrophages,Macrophages,GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION,0.9381523183495316,0.9560834962735538,-0.017931177924022212
GSE135893,macrophages,Macrophages,GOBP_DECIDUALIZATION,0.9533940183093498,0.9649445597141215,-0.011550541404771741
GSE135893,macrophages,Macrophages,GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,0.9506041679618682,0.9759089325776495,-0.02530476461578135
GSE135893,macrophages,Macrophages,GOBP_MEMBRANE_RAFT_ORGANIZATION,0.9491287092766943,0.9690529797158747,-0.019924270439180325
GSE135893,macrophages,Macrophages,GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS,0.9379435433721673,0.9603930812775285,-0.022449537905361194
GSE135893,macrophages,Macrophages,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.9492024672218645,0.9663217557635105,-0.017119288541646016
GSE135893,macrophages,Macrophages,GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL,0.9488703480882427,0.9695892195166826,-0.020718871428439978
GSE135893,macrophages,Macrophages,GOBP_ACTIN_NUCLEATION,0.9403055562065559,0.9653004446931504,-0.02499488848659448
GSE135893,macrophages,Macrophages,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN,0.944327067437149,0.97428717584707,-0.029960108409921027
GSE135893,macrophages,Macrophages,GOBP_GRANULOCYTE_CHEMOTAXIS,0.9465122278619725,0.9731112642074701,-0.02659903634549754
GSE135893,macrophages,Macrophages,GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,0.9402411245264637,0.9660855883902543,-0.02584446386379058
GSE135893,macrophages,Macrophages,GOBP_GRANULOCYTE_MIGRATION,0.946384245189901,0.9728107010487361,-0.026426455858835074
GSE135893,macrophages,Macrophages,GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,0.9217193775678064,0.9502599619953611,-0.028540584427554694
GSE135893,macrophages,Macrophages,GOBP_PLATELET_AGGREGATION,0.9393650348592465,0.9605730972466774,-0.021208062387430893
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_E2F_TARGETS,0.15995759807693485,0.09912174104430732,0.06083585703262753
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_MYC_TARGETS_V1,0.06960106333600007,0.0387806504698048,0.030820412866195267
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06198614148527153,0.03415954693187995,0.027826594553391586
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_MYC_TARGETS_V2,0.07844689847969752,0.04290520345248146,0.03554169502721606
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05202454968389458,0.0366948518523702,0.01532969783152438
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_G2M_CHECKPOINT,0.13134621008283132,0.08993711456937503,0.041409095513456284
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_COAGULATION,0.04732375483632778,0.025424429909164714,0.021899324927163066
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_DNA_REPAIR,0.07150569353106827,0.042434331797379085,0.029071361733689183
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_MTORC1_SIGNALING,0.06394078483532194,0.03564177211243332,0.028299012722888615
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.045384863597836465,0.02807286003259385,0.017312003565242616
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_GLYCOLYSIS,0.07079376488343062,0.038215772104611134,0.03257799277881948
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_ESTROGEN_RESPONSE_LATE,0.0534389007443693,0.0323368524530374,0.0211020482913319
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_ADIPOGENESIS,0.05635989353306899,0.029874684192153635,0.026485209340915358
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_FATTY_ACID_METABOLISM,0.059864823078243645,0.03495429105207683,0.024910532026166818
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_ANGIOGENESIS,0.04552080272213562,0.03561706514725363,0.009903737574881992
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_COMPLEMENT,0.04786859878493602,0.026441347943826736,0.02142725084110928
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_ALLOGRAFT_REJECTION,0.054298797445283466,0.027002613368119894,0.027296184077163572
GSE135893,macrophages,Proliferating Macrophages,HALLMARK_TGF_BETA_SIGNALING,0.04918924704985259,0.02923047611400816,0.019958770935844434
GSE135893,macrophages,Proliferating Macrophages,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,0.059329663112838965,0.0345938187969983,0.024735844315840666
GSE135893,macrophages,Proliferating Macrophages,GOBP_OXIDATIVE_PHOSPHORYLATION,0.05905228691528017,0.03466238929161294,0.02438989762366723
GSE135893,macrophages,Proliferating Macrophages,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,0.05566883022632315,0.0331553047523344,0.02251352547398875
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOCHONDRIAL_TRANSLATION,0.06982658354027076,0.03973696261139145,0.030089620928879304
GSE135893,macrophages,Proliferating Macrophages,GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.05645042160613112,0.03275742501693221,0.023692996589198906
GSE135893,macrophages,Proliferating Macrophages,GOBP_ATP_BIOSYNTHETIC_PROCESS,0.05549296607255625,0.032341367699806875,0.023151598372749375
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,0.05790518828123468,0.033915379957326186,0.02398980832390849
GSE135893,macrophages,Proliferating Macrophages,GOBP_AEROBIC_RESPIRATION,0.05932050853898655,0.03474735664608998,0.02457315189289657
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,0.05630209422543686,0.03293562358358128,0.023366470641855583
GSE135893,macrophages,Proliferating Macrophages,GOBP_ELECTRON_TRANSPORT_CHAIN,0.059048123071656466,0.034465539910742506,0.02458258316091396
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,0.09680480641246143,0.05424856778100463,0.04255623863145681
GSE135893,macrophages,Proliferating Macrophages,GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,0.09676780236669436,0.05388153373591329,0.042886268630781064
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOCHONDRIAL_GENE_EXPRESSION,0.0675718126680107,0.037913598607054476,0.02965821406095622
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION,0.10229402209037562,0.057376678642390634,0.04491734344798499
GSE135893,macrophages,Proliferating Macrophages,GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,0.057527285255881716,0.03234538465527003,0.025181900600611686
GSE135893,macrophages,Proliferating Macrophages,GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION,0.09561206714541066,0.05328484839030441,0.042327218755106255
GSE135893,macrophages,Proliferating Macrophages,GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,0.057236072388539165,0.03363973308185123,0.023596339306687933
GSE135893,macrophages,Proliferating Macrophages,GOBP_CELLULAR_RESPIRATION,0.05913903409718673,0.03461882921777196,0.024520204879414774
GSE135893,macrophages,Proliferating Macrophages,GOBP_CHROMOSOME_SEPARATION,0.1054870426054606,0.05919676262994519,0.04629027997551541
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION,0.09046381420004353,0.054762357648322296,0.03570145655172123
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION,0.08638640826837178,0.05420959734401201,0.03217681092435977
GSE135893,macrophages,Proliferating Macrophages,GOBP_CYTOPLASMIC_TRANSLATION,0.05612935985888234,0.03146391907937066,0.024665440779511674
GSE135893,macrophages,Proliferating Macrophages,GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY,0.05972295518578552,0.03466764051603705,0.025055314669748467
GSE135893,macrophages,Proliferating Macrophages,GOBP_REGULATION_OF_NUCLEAR_DIVISION,0.08330960046790707,0.05240859853736756,0.03090100193053951
GSE135893,macrophages,Proliferating Macrophages,GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT,0.08873781800646219,0.056725388647948946,0.03201242935851324
GSE135893,macrophages,Proliferating Macrophages,GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.05622612592580154,0.03285423161182789,0.02337189431397365
GSE135893,macrophages,Proliferating Macrophages,GOBP_RIBOSOME_BIOGENESIS,0.057220349279539694,0.03217725936600943,0.025043089913530263
GSE135893,macrophages,Proliferating Macrophages,GOBP_METAPHASE_CHROMOSOME_ALIGNMENT,0.09123209385980972,0.058662709049213765,0.03256938481059596
